title,url
HD6XX + Amplification + Wide sound stage question!,https://www.head-fi.org/threads/hd6xx-amplification-wide-sound-stage-question.962908/
Stax?,https://www.head-fi.org/threads/stax.584085/
Please kindly Enlighten My Understanding of these things - Bluetooth Hi-Res Streaming from low end PC - Is it the same as Streaming from a Hi-Res DAP ?,https://www.head-fi.org/threads/please-kindly-enlighten-my-understanding-of-these-things-bluetooth-hi-res-streaming-from-low-end-pc-is-it-the-same-as-streaming-from-a-hi-res-dap.962949/
Review: NAD Viso HP50,https://www.head-fi.org/threads/review-nad-viso-hp50.697753/
Wonderful AKG K1000 headphones,https://www.head-fi.org/threads/wonderful-akg-k1000-headphones.11242/
Need help and recommendations for audiophile/ very high end wireless headphones,https://www.head-fi.org/threads/need-help-and-recommendations-for-audiophile-very-high-end-wireless-headphones.962940/
Best Headphones for Ambient/Space Ambient/Downtempo Electronica $1500-2k,https://www.head-fi.org/threads/best-headphones-for-ambient-space-ambient-downtempo-electronica-1500-2k.962904/
The Grado RS-2 Thread,https://www.head-fi.org/threads/the-grado-rs-2-thread.120967/
Is anyone familiar with this guy?,https://www.head-fi.org/threads/is-anyone-familiar-with-this-guy.962475/
DT990pro-250 first impressions,https://www.head-fi.org/threads/dt990pro-250-first-impressions.267810/
"One side of headphones recently went almost near siltent, how can you tell if it's a blown driver or cable issue?",https://www.head-fi.org/threads/one-side-of-headphones-recently-went-almost-near-siltent-how-can-you-tell-if-its-a-blown-driver-or-cable-issue.962872/
Bright headphones - your recos?,https://www.head-fi.org/threads/bright-headphones-your-recos.962814/
identify these nova 15 headphones plz!,https://www.head-fi.org/threads/identify-these-nova-15-headphones-plz.432502/
MDR-V4 & V5,https://www.head-fi.org/threads/mdr-v4-v5.32736/
Explain Why For Each Headphone in Your Collection,https://www.head-fi.org/threads/explain-why-for-each-headphone-in-your-collection.962835/
"LCD-5 is emh, interesting…",https://www.head-fi.org/threads/lcd-5-is-emh-interesting%E2%80%A6.962541/
Anyone know what planar magnetic headphone below $250 has the most bass?,https://www.head-fi.org/threads/anyone-know-what-planar-magnetic-headphone-below-250-has-the-most-bass.962657/
Here's what I look for first in headphones: air purification!,https://www.head-fi.org/threads/heres-what-i-look-for-first-in-headphones-air-purification.962797/
Need help to choose the best wireless headphones,https://www.head-fi.org/threads/need-help-to-choose-the-best-wireless-headphones.941702/
Monoprice HR-5C,https://www.head-fi.org/threads/monoprice-hr-5c.891412/
Looking For Fastest Headphones,https://www.head-fi.org/threads/looking-for-fastest-headphones.960843/
Headphones starmap,https://www.head-fi.org/threads/headphones-starmap.953011/
Share your low cost full sized headphones here!,https://www.head-fi.org/threads/share-your-low-cost-full-sized-headphones-here.958203/
Under rated Headphones?,https://www.head-fi.org/threads/under-rated-headphones.962626/
"ZMF Aeolus or Verite or Auteur vs Hifiman Arya, HE-1000 V2 vs Meze Empyrean on Sony NW-WM1Z?",https://www.head-fi.org/threads/zmf-aeolus-or-verite-or-auteur-vs-hifiman-arya-he-1000-v2-vs-meze-empyrean-on-sony-nw-wm1z.942858/
edit,https://www.head-fi.org/threads/edit.962756/
Will the Shure 1540 pads fit Shure 840? (or Fostex T50rp),https://www.head-fi.org/threads/will-the-shure-1540-pads-fit-shure-840-or-fostex-t50rp.773017/
Any cheaper alternatives to the AD-2000x ?,https://www.head-fi.org/threads/any-cheaper-alternatives-to-the-ad-2000x.826675/
Best headphone you ever heard.,https://www.head-fi.org/threads/best-headphone-you-ever-heard.718494/
Arya stealth + fantastic IEM or he1000v2/se?,https://www.head-fi.org/threads/arya-stealth-fantastic-iem-or-he1000v2-se.962713/
Audio Technica ATH-M40x: The Little Brother that Could,https://www.head-fi.org/threads/audio-technica-ath-m40x-the-little-brother-that-could.712635/
Are Tube Amps In Danger??,https://www.head-fi.org/threads/are-tube-amps-in-danger.962572/
LCD 2 Classic vs HD 650,https://www.head-fi.org/threads/lcd-2-classic-vs-hd-650.961673/
Cans for Prog,https://www.head-fi.org/threads/cans-for-prog.962562/
V-MODA M-200: Official Impressions & Reviews Thread,https://www.head-fi.org/threads/v-moda-m-200-official-impressions-reviews-thread.939690/
Plasma Headphones?,https://www.head-fi.org/threads/plasma-headphones.235224/
Plasma headphone anyone?,https://www.head-fi.org/threads/plasma-headphone-anyone.20155/
325is or RS1i or RS2i,https://www.head-fi.org/threads/325is-or-rs1i-or-rs2i.445304/
"AKG ""K267 TIËSTO"" - Discussion, Impressions & Review Thread",https://www.head-fi.org/threads/akg-k267-ti%C3%8Bsto-discussion-impressions-review-thread.634426/
"Best Headphones You've Heard (Open Dynamic, Open Planar, and Closed)",https://www.head-fi.org/threads/best-headphones-youve-heard-open-dynamic-open-planar-and-closed.962116/
"HD800 ""Anaxilus"" Mod",https://www.head-fi.org/threads/hd800-anaxilus-mod.577530/
Superlux HD-330 experiences and discussion,https://www.head-fi.org/threads/superlux-hd-330-experiences-and-discussion.684424/
WTB: Elex for $700 or Clear OG for $990? Decision... Decision...,https://www.head-fi.org/threads/wtb-elex-for-700-or-clear-og-for-990-decision-decision.962601/
Massdrop?,https://www.head-fi.org/threads/massdrop.907982/
The need for EQ on YouTube posts,https://www.head-fi.org/threads/the-need-for-eq-on-youtube-posts.962567/
REVIEW: Sennheiser HD 800,https://www.head-fi.org/threads/review-sennheiser-hd-800.432103/
Beyerdynamic DT770 Pro 80-Ohm Thread,https://www.head-fi.org/threads/beyerdynamic-dt770-pro-80-ohm-thread.548535/
Only enjoy listening to headphones,https://www.head-fi.org/threads/only-enjoy-listening-to-headphones.962577/
Question about Stax SRS-3100,https://www.head-fi.org/threads/question-about-stax-srs-3100.959408/
Does anyone know if the Hifiman HE560 Five versions all sound the same?,https://www.head-fi.org/threads/does-anyone-know-if-the-hifiman-he560-five-versions-all-sound-the-same.962461/
Looking to buy closed back headphones,https://www.head-fi.org/threads/looking-to-buy-closed-back-headphones.962553/
HE400 broke - Need Recommendations for New Replacement Headphones,https://www.head-fi.org/threads/he400-broke-need-recommendations-for-new-replacement-headphones.962393/
Headphone Sensitivity / Power Requirements Compared,https://www.head-fi.org/threads/headphone-sensitivity-power-requirements-compared.476345/
Focal Clear to HugoTT - which cable?,https://www.head-fi.org/threads/focal-clear-to-hugott-which-cable.962538/
Sennheiser HD700 vs. Aeon X?,https://www.head-fi.org/threads/sennheiser-hd700-vs-aeon-x.949722/
Using a Subwoofer with my Headphones,https://www.head-fi.org/threads/using-a-subwoofer-with-my-headphones.409580/
Steven Slate VSX Headphone System,https://www.head-fi.org/threads/steven-slate-vsx-headphone-system.944039/
HD650 Sennheiser Hinge squeek/creak sound annoying,https://www.head-fi.org/threads/hd650-sennheiser-hinge-squeek-creak-sound-annoying.962535/
Ultra high end closed back?,https://www.head-fi.org/threads/ultra-high-end-closed-back.962519/
"[Review] Brainwavz HM5, A New Neutral Champ",https://www.head-fi.org/threads/review-brainwavz-hm5-a-new-neutral-champ.585281/
"NEW audio-technica AVC & AVA series, (successor of TAD & T series)",https://www.head-fi.org/threads/new-audio-technica-avc-ava-series-successor-of-tad-t-series.771150/
Not too expensive improvement over Sennheiser HD 595?,https://www.head-fi.org/threads/not-too-expensive-improvement-over-sennheiser-hd-595.962495/
Some Fostex questions,https://www.head-fi.org/threads/some-fostex-questions.961786/
K872 and Z1R,https://www.head-fi.org/threads/k872-and-z1r.962258/
Good old HD25,https://www.head-fi.org/threads/good-old-hd25.961813/
"need Sennheiser HD650 drivers , where to buy ?",https://www.head-fi.org/threads/need-sennheiser-hd650-drivers-where-to-buy.870551/
Anybody know what kind of headphones J Dilla is wearing in this video?,https://www.head-fi.org/threads/anybody-know-what-kind-of-headphones-j-dilla-is-wearing-in-this-video.896576/
Beats Executive... Another disappointment,https://www.head-fi.org/threads/beats-executive-another-disappointment.632431/
My old Solo HDs are lying around... what should I do with them?,https://www.head-fi.org/threads/my-old-solo-hds-are-lying-around-what-should-i-do-with-them.688434/
Koss ESP9 hum: a detailed technical explanation and fixes.,https://www.head-fi.org/threads/koss-esp9-hum-a-detailed-technical-explanation-and-fixes.962100/
LCD-X 2021 vs 2018 with 2021 pads - My experience,https://www.head-fi.org/threads/lcd-x-2021-vs-2018-with-2021-pads-my-experience.962424/
Headphones that sound like Sennheiser HE90 Orpheus?,https://www.head-fi.org/threads/headphones-that-sound-like-sennheiser-he90-orpheus.947031/
Sundara  <>or<>  Edition XS,https://www.head-fi.org/threads/sundara-or-edition-xs.960635/
Any ultrasone fans out there?,https://www.head-fi.org/threads/any-ultrasone-fans-out-there.962420/
The Audiophile Years: A Retrospective Story,https://www.head-fi.org/threads/the-audiophile-years-a-retrospective-story.829386/
Philips SHP9500 Discussion Thread,https://www.head-fi.org/threads/philips-shp9500-discussion-thread.717690/
Headphones recommendations,https://www.head-fi.org/threads/headphones-recommendations.962356/
Treble-sensitive suggestions?,https://www.head-fi.org/threads/treble-sensitive-suggestions.962318/
Official Grado-Beyerdynamic Fan Club (for those who love BOTH! :),https://www.head-fi.org/threads/official-grado-beyerdynamic-fan-club-for-those-who-love-both.611266/
Is it possible to get the same amount of treble,https://www.head-fi.org/threads/is-it-possible-to-get-the-same-amount-of-treble.962320/
Summit-Fi Headphone Reviews,https://www.head-fi.org/threads/summit-fi-headphone-reviews.962211/
Headphones recommandations,https://www.head-fi.org/threads/headphones-recommandations.962247/
Are you 'immune' to Marketing?,https://www.head-fi.org/threads/are-you-immune-to-marketing.555530/
Best Fun Sound headphones,https://www.head-fi.org/threads/best-fun-sound-headphones.962295/
Do the Sennheiser HD6xx and  Drop + Sennheiser PC38X share the same drivers ?,https://www.head-fi.org/threads/do-the-sennheiser-hd6xx-and-drop-sennheiser-pc38x-share-the-same-drivers.962299/
Best Headphones????,https://www.head-fi.org/threads/best-headphones.72167/
(Help) Drop Panda Headphones will not respond. LED indicator white fading in and out. So far it's been stuck for two days. Can't turn on or off.,https://www.head-fi.org/threads/help-drop-panda-headphones-will-not-respond-led-indicator-white-fading-in-and-out-so-far-its-been-stuck-for-two-days-cant-turn-on-or-off.962298/
MrSpeakers ETHER C Review / Announcement - A New Closed-Back Planar Magnetic Flagship from MrSpeakers,https://www.head-fi.org/threads/mrspeakers-ether-c-review-announcement-a-new-closed-back-planar-magnetic-flagship-from-mrspeakers.777735/
Beyerdynamic MMX 300 Cable,https://www.head-fi.org/threads/beyerdynamic-mmx-300-cable.962293/
Aftermarket Headphone Cables,https://www.head-fi.org/threads/aftermarket-headphone-cables.962260/
ATH-ANC7b,https://www.head-fi.org/threads/ath-anc7b.475206/
Beyerdynamic Custom One Pro Review,https://www.head-fi.org/threads/beyerdynamic-custom-one-pro-review.633413/
The developer of CD3000 & R10 ??,https://www.head-fi.org/threads/the-developer-of-cd3000-r10.279821/
70 Euros to ship ear pads to US from Germany?,https://www.head-fi.org/threads/70-euros-to-ship-ear-pads-to-us-from-germany.962176/
HD8XX priced at $699 NEW,https://www.head-fi.org/threads/hd8xx-priced-at-699-new.962149/
Possible to mod Fostex TH-00 to MKII with detachable cables,https://www.head-fi.org/threads/possible-to-mod-fostex-th-00-to-mkii-with-detachable-cables.962186/
"PHILIPS X1，A HEADPHONE LIKE ATC LOUDSPEAKER, HI DEFINITION,HI DENSITY！",https://www.head-fi.org/threads/philips-x1%EF%BC%8Ca-headphone-like-atc-loudspeaker-hi-definition-hi-density%EF%BC%81.674673/
Pretty good headphones with pretty good isolation in 2022?,https://www.head-fi.org/threads/pretty-good-headphones-with-pretty-good-isolation-in-2022.962108/
Stax SR-X: Over Ear or On Ear?,https://www.head-fi.org/threads/stax-sr-x-over-ear-or-on-ear.962156/
[Review] Beyerdynamic DT 1990 Pro,https://www.head-fi.org/threads/review-beyerdynamic-dt-1990-pro.884891/
Advice for Headphones 300E,https://www.head-fi.org/threads/advice-for-headphones-300e.962154/
Recommend Headphones for DAP iBasso DX240 with the MP8 Mk2 card.,https://www.head-fi.org/threads/recommend-headphones-for-dap-ibasso-dx240-with-the-mp8-mk2-card.962163/
Sony MDR 1ADAC headphones need new pads [HELP],https://www.head-fi.org/threads/sony-mdr-1adac-headphones-need-new-pads-help.962159/
Do unused Stax headphones deteriorate?,https://www.head-fi.org/threads/do-unused-stax-headphones-deteriorate.945850/
"Headphones for Remote work, Calls & Music",https://www.head-fi.org/threads/headphones-for-remote-work-calls-music.961964/
Klipsch HP-3 + Heritage Headphone Amplifier experience,https://www.head-fi.org/threads/klipsch-hp-3-heritage-headphone-amplifier-experience.932648/
Sony MDR-10R Impressions Thread,https://www.head-fi.org/threads/sony-mdr-10r-impressions-thread.684262/
Websites with fr measurements of headphones,https://www.head-fi.org/threads/websites-with-fr-measurements-of-headphones.962125/
DT990 Pro Alternative?,https://www.head-fi.org/threads/dt990-pro-alternative.962099/
If i don't need ANC is it a bad move to spend on a pair that has it anyway ?,https://www.head-fi.org/threads/if-i-dont-need-anc-is-it-a-bad-move-to-spend-on-a-pair-that-has-it-anyway.962104/
Comparisons: 36 of the Top Closed/Portable Headphones Around,https://www.head-fi.org/threads/comparisons-36-of-the-top-closed-portable-headphones-around.672743/
TH-X00 Chinese Headband Replacment.,https://www.head-fi.org/threads/th-x00-chinese-headband-replacment.962072/
"DT880 headband replacement, help !",https://www.head-fi.org/threads/dt880-headband-replacement-help.625804/
= HE-560 Enhancement Mod (v1.5) =,https://www.head-fi.org/threads/he-560-enhancement-mod-v1-5.738912/
Sendy Audio Peacock first impressions...,https://www.head-fi.org/threads/sendy-audio-peacock-first-impressions.962079/
AKG K340,https://www.head-fi.org/threads/akg-k340.418797/
Sennheiser HD 480II,https://www.head-fi.org/threads/sennheiser-hd-480ii.639943/
Headphones and Microphone / cable,https://www.head-fi.org/threads/headphones-and-microphone-cable.962066/
Sennheiser HD800 pad renovation,https://www.head-fi.org/threads/sennheiser-hd800-pad-renovation.962061/
AKG K701 bass quantity - a short comparison,https://www.head-fi.org/threads/akg-k701-bass-quantity-a-short-comparison.486336/
Sub $200 open back,https://www.head-fi.org/threads/sub-200-open-back.962037/
"Closed over-ear headphones Ultrasone Edition 9, Signature Pro and Signature Master - the vintage experts",https://www.head-fi.org/threads/closed-over-ear-headphones-ultrasone-edition-9-signature-pro-and-signature-master-the-vintage-experts.962050/
Headphone help.,https://www.head-fi.org/threads/headphone-help.962039/
HIFIMAN HE400i 2020 Version,https://www.head-fi.org/threads/hifiman-he400i-2020-version.936340/
"Just got Grado SR60X, sounds terrible compared to my E series..",https://www.head-fi.org/threads/just-got-grado-sr60x-sounds-terrible-compared-to-my-e-series.961974/
"Kennerton GH-50, LSA HP-2, Eikon, Aeon Noire... Which one?!?",https://www.head-fi.org/threads/kennerton-gh-50-lsa-hp-2-eikon-aeon-noire-which-one.961944/
LCD-X VS HarmonicDyne Zeus,https://www.head-fi.org/threads/lcd-x-vs-harmonicdyne-zeus.961959/
ONEODIO - SHOOTOUT (Over-Ear | Closed-Back),https://www.head-fi.org/threads/oneodio-shootout-over-ear-closed-back.943215/
"Etymotic ER-4S, how is the long term comfort?",https://www.head-fi.org/threads/etymotic-er-4s-how-is-the-long-term-comfort.33874/
Hifiman Edition XS vs Sennheiser HD800s,https://www.head-fi.org/threads/hifiman-edition-xs-vs-sennheiser-hd800s.961945/
Travel headphone conundrum -any advice?,https://www.head-fi.org/threads/travel-headphone-conundrum-any-advice.961949/
Ananda (v.2) or HE6sev.2?,https://www.head-fi.org/threads/ananda-v-2-or-he6sev-2.961947/
Audeze lcd-2 Reliability Issues!?,https://www.head-fi.org/threads/audeze-lcd-2-reliability-issues.947835/
""" Most Neutral / Flattest-EQ ""  Closed Back Headphones for  around US $150 ..... suggestions please ...",https://www.head-fi.org/threads/most-neutral-flattest-eq-closed-back-headphones-for-around-us-150-suggestions-please.960122/
Anyone heard of these new Ted Baker Rockall headphones? They look absolutely amazing!,https://www.head-fi.org/threads/anyone-heard-of-these-new-ted-baker-rockall-headphones-they-look-absolutely-amazing.750004/
Closed Back Mid-Range OEM?,https://www.head-fi.org/threads/closed-back-mid-range-oem.961926/
Flagship over-ear?,https://www.head-fi.org/threads/flagship-over-ear.961895/
Fostex TH600 Dynamic Headphones,https://www.head-fi.org/threads/fostex-th600-dynamic-headphones.631594/
Master & Dynamic MG20,https://www.head-fi.org/threads/master-dynamic-mg20.960910/
Why are super expensive closed back headphones created?,https://www.head-fi.org/threads/why-are-super-expensive-closed-back-headphones-created.958926/
Entry into Stax?,https://www.head-fi.org/threads/entry-into-stax.961810/
Old AKG K701s (SN XXXX),https://www.head-fi.org/threads/old-akg-k701s-sn-xxxx.961866/
Alternate HD800 / HD800S Pads,https://www.head-fi.org/threads/alternate-hd800-hd800s-pads.928466/
Which HiFiMAN headbands are the same size?,https://www.head-fi.org/threads/which-hifiman-headbands-are-the-same-size.961853/
"[Nevermind, question withdrawn] Was: Is a new pair of HE-560s worth a thousand euros?",https://www.head-fi.org/threads/nevermind-question-withdrawn-was-is-a-new-pair-of-he-560s-worth-a-thousand-euros.961779/
Closed back wireless headphones that aren't Sonys or Boses. Trouble finding a wireless M40x upgrade.,https://www.head-fi.org/threads/closed-back-wireless-headphones-that-arent-sonys-or-boses-trouble-finding-a-wireless-m40x-upgrade.960956/
"Main mixing headphones, Grado SR60e (original version) are dying, afraid to get the re-release",https://www.head-fi.org/threads/main-mixing-headphones-grado-sr60e-original-version-are-dying-afraid-to-get-the-re-release.961773/
Kid Proof Listening Station,https://www.head-fi.org/threads/kid-proof-listening-station.961778/
Roland RH-300,https://www.head-fi.org/threads/roland-rh-300.232383/
Help! IMPEDANCE AND SENSITIVITY for Headphones Newbie,https://www.head-fi.org/threads/help-impedance-and-sensitivity-for-headphones-newbie.961775/
Debunk the Yamaha MT220 Myth,https://www.head-fi.org/threads/debunk-the-yamaha-mt220-myth.750619/
HD600 Question,https://www.head-fi.org/threads/hd600-question.961788/
Sennhesier hd 598cs ear pad replacements help,https://www.head-fi.org/threads/sennhesier-hd-598cs-ear-pad-replacements-help.961756/
How to Restore/Maintain Focal Stellia,https://www.head-fi.org/threads/how-to-restore-maintain-focal-stellia.948839/
Audio Technica ATH-6 (electret): how do you connect it?,https://www.head-fi.org/threads/audio-technica-ath-6-electret-how-do-you-connect-it.219439/
DT700 Pro X or Audeze Penrose?,https://www.head-fi.org/threads/dt700-pro-x-or-audeze-penrose.961761/
AD2000's + DT770 = Perfect combo?,https://www.head-fi.org/threads/ad2000s-dt770-perfect-combo.257938/
Master & Dynamic MH40 Over Ear Headphone,https://www.head-fi.org/threads/master-dynamic-mh40-over-ear-headphone.723526/
Abyss 1266,https://www.head-fi.org/threads/abyss-1266.950592/
Hifiman He-500 EQ profile with grill mod?,https://www.head-fi.org/threads/hifiman-he-500-eq-profile-with-grill-mod.961709/
Affordable SS amp for my K340'S?,https://www.head-fi.org/threads/affordable-ss-amp-for-my-k340s.961672/
Beyerdynamic Custom One Pro Thread,https://www.head-fi.org/threads/beyerdynamic-custom-one-pro-thread.638028/
Sounds great .. @.... Modest Volume,https://www.head-fi.org/threads/sounds-great-modest-volume.961472/
"Audio-Technica debuts three new pairs of headphones ATH-R70x, ATH-M70x and ATH-M50xDG",https://www.head-fi.org/threads/audio-technica-debuts-three-new-pairs-of-headphones-ath-r70x-ath-m70x-and-ath-m50xdg.751917/
Acoustic Research AR-H1 Planar Impressions and Discussion thread,https://www.head-fi.org/threads/acoustic-research-ar-h1-planar-impressions-and-discussion-thread.856695/
Is the HifiMan HE-6SE an upgrade over an HE-K V1?,https://www.head-fi.org/threads/is-the-hifiman-he-6se-an-upgrade-over-an-he-k-v1.961652/
Need help finding a driver for a pair of KOSS PRO 4AAA,https://www.head-fi.org/threads/need-help-finding-a-driver-for-a-pair-of-koss-pro-4aaa.631087/
Elex and Magni questions,https://www.head-fi.org/threads/elex-and-magni-questions.961675/
Open vs Closed (Headphones),https://www.head-fi.org/threads/open-vs-closed-headphones.589767/
The transition from M50s/LE to K701,https://www.head-fi.org/threads/the-transition-from-m50s-le-to-k701.961669/
"Headphone Weight, How Low Can You Go?",https://www.head-fi.org/threads/headphone-weight-how-low-can-you-go.961642/
The BEST-LOOKING Headphones,https://www.head-fi.org/threads/the-best-looking-headphones.533368/
"One can to rule them all, collector, or somewhere in between?",https://www.head-fi.org/threads/one-can-to-rule-them-all-collector-or-somewhere-in-between.961638/
What are the headphones you've regretted purchasing and why?,https://www.head-fi.org/threads/what-are-the-headphones-youve-regretted-purchasing-and-why.959318/
Shure SRH440A Hardly any information available online,https://www.head-fi.org/threads/shure-srh440a-hardly-any-information-available-online.961573/
Most fun headphones you've ever heard...,https://www.head-fi.org/threads/most-fun-headphones-youve-ever-heard.593707/
Looks like STAX is going to release a new earspeaker (probably flagship),https://www.head-fi.org/threads/looks-like-stax-is-going-to-release-a-new-earspeaker-probably-flagship.959620/
Changing ear-pads will change the sound?,https://www.head-fi.org/threads/changing-ear-pads-will-change-the-sound.306449/
"Stax, the bottom vs. the top?",https://www.head-fi.org/threads/stax-the-bottom-vs-the-top.959981/
A Rhetorical Thread: Rank the best headphone companies,https://www.head-fi.org/threads/a-rhetorical-thread-rank-the-best-headphone-companies.482528/
Are we doing this all wrong? Why are we not asking the real question of what the artists are actually using to listen to their music?,https://www.head-fi.org/threads/are-we-doing-this-all-wrong-why-are-we-not-asking-the-real-question-of-what-the-artists-are-actually-using-to-listen-to-their-music.960595/
Best Electrostatic Headphone's For Detail,https://www.head-fi.org/threads/best-electrostatic-headphones-for-detail.900593/
HiFiMAN Arya pads recommendations,https://www.head-fi.org/threads/hifiman-arya-pads-recommendations.961624/
Audio Technica ATH-A900 vs. ATH-W1000,https://www.head-fi.org/threads/audio-technica-ath-a900-vs-ath-w1000.341581/
E-mu Teak compared to tr-x00 Ebony,https://www.head-fi.org/threads/e-mu-teak-compared-to-tr-x00-ebony.961587/
Best closed back Sennheiser?,https://www.head-fi.org/threads/best-closed-back-sennheiser.961486/
Moved to right Forum:  Advice requested for headphones purchase,https://www.head-fi.org/threads/moved-to-right-forum-advice-requested-for-headphones-purchase.961596/
Audio Technica and the ATH-W1000,https://www.head-fi.org/threads/audio-technica-and-the-ath-w1000.956459/
Why do most open backs lack bass?,https://www.head-fi.org/threads/why-do-most-open-backs-lack-bass.961564/
Headphone Pad Adapter - Search,https://www.head-fi.org/threads/headphone-pad-adapter-search.961570/
Spacious planar magnetic headphones with a textured and deep bass,https://www.head-fi.org/threads/spacious-planar-magnetic-headphones-with-a-textured-and-deep-bass.961407/
headphones for electronic music,https://www.head-fi.org/threads/headphones-for-electronic-music.692516/
Meze 99 OFC Balanced (for Sundara?),https://www.head-fi.org/threads/meze-99-ofc-balanced-for-sundara.961542/
Dan Clark Aeon X open vs Aeon 2 open,https://www.head-fi.org/threads/dan-clark-aeon-x-open-vs-aeon-2-open.947216/
Tighter fit full size cans,https://www.head-fi.org/threads/tighter-fit-full-size-cans.960707/
Worthy upgrade to DT990s?,https://www.head-fi.org/threads/worthy-upgrade-to-dt990s.961503/
Sennheiser HD599 vs HD6xx? Trying to decide.,https://www.head-fi.org/threads/sennheiser-hd599-vs-hd6xx-trying-to-decide.961514/
Why so many hd800 for sale if they're that good,https://www.head-fi.org/threads/why-so-many-hd800-for-sale-if-theyre-that-good.883201/
"Grado 325i vs 325x, and earpads",https://www.head-fi.org/threads/grado-325i-vs-325x-and-earpads.961392/
M1060c- open soundstage mod,https://www.head-fi.org/threads/m1060c-open-soundstage-mod.918483/
Yamaha YH-100 Orthodynamic on eBay,https://www.head-fi.org/threads/yamaha-yh-100-orthodynamic-on-ebay.116002/
Which DT 770?,https://www.head-fi.org/threads/which-dt-770.226922/
Closed basshead headphone suggestions? <$1000,https://www.head-fi.org/threads/closed-basshead-headphone-suggestions-1000.960062/
Review: German Maestro GMP 400,https://www.head-fi.org/threads/review-german-maestro-gmp-400.702808/
Beyerdynamic DT-770 Pro,https://www.head-fi.org/threads/beyerdynamic-dt-770-pro.961184/
Dark sounding over ear headphones - currently available in the UK,https://www.head-fi.org/threads/dark-sounding-over-ear-headphones-currently-available-in-the-uk.961424/
Headphone recommendations for fun listening,https://www.head-fi.org/threads/headphone-recommendations-for-fun-listening.961388/
A good second pair of Headphones after having the Sennheiser HD800S,https://www.head-fi.org/threads/a-good-second-pair-of-headphones-after-having-the-sennheiser-hd800s.961376/
Akai ASE-20. Anyone know anything about them?,https://www.head-fi.org/threads/akai-ase-20-anyone-know-anything-about-them.521522/
Closed-Back Headphones with Forward Vocals,https://www.head-fi.org/threads/closed-back-headphones-with-forward-vocals.961358/
Stax SR - 507 vs lambda Nova Signature .. . Impressions from my first hour,https://www.head-fi.org/threads/stax-sr-507-vs-lambda-nova-signature-impressions-from-my-first-hour.515184/
Hifiman HE 560 V4 | $229 @ Adorama | Sale ends midnight 12.10.2021,https://www.head-fi.org/threads/hifiman-he-560-v4-229-adorama-sale-ends-midnight-12-10-2021.961080/
Pads for Audio Technica ATH-A550Z,https://www.head-fi.org/threads/pads-for-audio-technica-ath-a550z.961381/
Asian competitors for GermanMAESTRO GMP 435,https://www.head-fi.org/threads/asian-competitors-for-germanmaestro-gmp-435.961386/
DT770 PRO X vs DT 770 vs DT-1770,https://www.head-fi.org/threads/dt770-pro-x-vs-dt-770-vs-dt-1770.961263/
Yamaha YH-1 Ortho Quick impressions,https://www.head-fi.org/threads/yamaha-yh-1-ortho-quick-impressions.688520/
Full-sized headphones vs IEMs,https://www.head-fi.org/threads/full-sized-headphones-vs-iems.930133/
Smelly Smoke...help??!!!!,https://www.head-fi.org/threads/smelly-smoke-help.931820/
Cable upgrade for K-702?,https://www.head-fi.org/threads/cable-upgrade-for-k-702.562360/
Bass head cans under $300 for a bassist come back,https://www.head-fi.org/threads/bass-head-cans-under-300-for-a-bassist-come-back.961285/
Looking for a good place to purchase Focal Stellia Brand new.,https://www.head-fi.org/threads/looking-for-a-good-place-to-purchase-focal-stellia-brand-new.961345/
"Sennheiser HD25-1 ii, why do people like these?  It's nasty !",https://www.head-fi.org/threads/sennheiser-hd25-1-ii-why-do-people-like-these-its-nasty.587813/
"Shure SRH-440 Impressions, Anyone?",https://www.head-fi.org/threads/shure-srh-440-impressions-anyone.454320/
AKG K-1000 temple replacements or DIY,https://www.head-fi.org/threads/akg-k-1000-temple-replacements-or-diy.960699/
Recommendations for Wireless Overheads,https://www.head-fi.org/threads/recommendations-for-wireless-overheads.960808/
Classifying versions of the RS1: Your Guide (Work in Progress),https://www.head-fi.org/threads/classifying-versions-of-the-rs1-your-guide-work-in-progress.420092/
Love the sound signature of Airpod Pro - upgrade options?,https://www.head-fi.org/threads/love-the-sound-signature-of-airpod-pro-upgrade-options.927629/
thx00 and d7000,https://www.head-fi.org/threads/thx00-and-d7000.794304/
Why no love for the Sennheiser 660S?,https://www.head-fi.org/threads/why-no-love-for-the-sennheiser-660s.961090/
Soundstage: AKG K701 vs Sennheiser HD 800 S,https://www.head-fi.org/threads/soundstage-akg-k701-vs-sennheiser-hd-800-s.873128/
Sony MDR-7506 replacement ear pad suggestions?,https://www.head-fi.org/threads/sony-mdr-7506-replacement-ear-pad-suggestions.957256/
Headphone comfort,https://www.head-fi.org/threads/headphone-comfort.961278/
Shure SRH 940 impression and support thread,https://www.head-fi.org/threads/shure-srh-940-impression-and-support-thread.533716/
Sony WH-1000XM4 BT Connectivity,https://www.head-fi.org/threads/sony-wh-1000xm4-bt-connectivity.961292/
Any pad swapping recommendations for Sennheiser HD820s?,https://www.head-fi.org/threads/any-pad-swapping-recommendations-for-sennheiser-hd820s.961284/
Storing your headphones near magnets - does it damage them?,https://www.head-fi.org/threads/storing-your-headphones-near-magnets-does-it-damage-them.625847/
Hifiman HEX Replacement Earpads ???,https://www.head-fi.org/threads/hifiman-hex-replacement-earpads.961254/
Headphone for Drummer,https://www.head-fi.org/threads/headphone-for-drummer.961274/
