sentence_id,token,label
24459,recommended,O
24459,headphones,O
24459,appalled,O
24459,looking,O
24459,headphones,O
24459,last,O
24459,delivering,O
24459,sound,O
24460,sennheiser,B-BRAND
24460,hd,I-BRAND
24462,bought,O
24462,hd,B-BRAND
24462,s,O
24464,reliable,O
24464,place,O
24464,get,O
24464,grado,B-BRAND
24464,scush,O
24464,pads,O
24466,pioneer,B-BRAND
24466,headphones,O
24466,good,O
24467,ultrasone,B-BRAND
24467,pro,O
24467,questions,O
24468,many,O
24468,one,O
24468,pair,O
24468,headphones,O
24469,changing,O
24469,cables,O
24469,beyer,B-BRAND
24469,dts,O
24472,saitek,O
24472,cyborg,O
24472,freq,O
24472,worth,O
24473,get,O
24474,need,O
24474,help,O
24474,picking,O
24474,pair,O
24474,portable,O
24474,headphones,O
24474,bassheavy,O
24474,electronic,O
24474,suff,O
24475,ue,O
24475,tripplefi,O
24475,westone,O
24475,es,O
24475,cable,O
24475,question,O
24476,best,O
24476,budget,O
24476,closed,O
24476,cans,O
24476,sansa,O
24476,clip,O
24476,unamped,O
24479,balanced,O
24479,cable,O
24479,mad,O
24479,dogs,O
24479,modded,O
24479,fostex,B-BRAND
24480,bass,O
24480,headphones,O
24481,deal,O
24481,century,O
24482,high,O
24482,bass,O
24482,headphone,O
24483,looking,O
24483,headphones,O
24484,beam,O
24484,sound,O
24484,brains,O
24484,perfect,O
24484,reproduction,O
24485,bass,O
24485,headphones,O
24486,bass,O
24486,headphones,O
24487,mirror,O
24487,mirror,O
24487,wall,O
24487,whos,O
24487,comfortable,O
24487,help,O
24489,someone,O
24489,help,O
24489,choose,O
24489,headphones,O
24490,superlux,O
24490,hd,B-BRAND
24490,superlux,O
24490,hd,B-BRAND
24491,grado,B-BRAND
24491,sri,O
24492,looking,O
24492,great,O
24492,set,O
24492,cans,O
24492,around,O
24492,us,O
24492,bass,O
24492,heads,O
24492,need,O
24492,apply,O
24493,beats,B-BRAND
24493,pro,O
24493,question,O
24493,urgent,O
24494,request,O
24494,different,O
24494,audiotechnica,B-BRAND
24494,athms,O
24494,audiotechnica,B-BRAND
24494,athm,O
24494,advice,O
24494,great,O
24494,headphones,O
24495,mdr,O
24495,v,O
24495,pads,O
24496,new,O
24496,beats,B-BRAND
24496,pro,O
24496,released,O
24496,march,O
24497,hds,O
24497,sound,O
24497,working,O
24497,half,O
24497,time,O
24498,audiotechnica,B-BRAND
24498,athm,O
24498,audio,O
24498,technica,B-BRAND
24498,athpromk,O
24499,compare,O
24499,cup,O
24499,headphones,O
24500,given,O
24500,stx,O
24500,best,O
24500,setup,O
24501,tesla,O
24501,t,O
24501,vs,O
24501,lcd,O
24501,rev,O
24502,owners,O
24502,k,O
24502,hd,B-BRAND
24503,entry,O
24503,level,O
24503,headphone,O
24504,best,O
24504,cable,O
24504,hd,B-BRAND
24505,upgrade,O
24505,sony,B-BRAND
24505,mdr,O
24505,xb,O
24506,move,O
24506,hd,B-BRAND
24506,akg,I-BRAND
24506,q,O
24506,ath,O
24506,ad,O
24507,beyer,B-BRAND
24507,dt,O
24507,vs,O
24507,t,O
24508,looking,O
24508,noise,O
24508,cancelling,O
24508,headphones,O
24508,please,O
24508,point,O
24508,right,O
24508,direction,O
24509,lying,O
24509,wearing,O
24509,headphones,O
24509,degradechange,O
24509,sound,O
24509,quality,O
24510,studiospares,O
24510,m,O
24510,fahm,O
24511,headphone,O
24511,games,O
24511,music,O
24511,pc,O
24512,normal,O
24512,headphones,O
24512,professional,O
24512,studio,O
24512,monitor,O
24512,headphones,O
24514,sennheiser,B-BRAND
24514,hd,I-BRAND
24514,sl,O
24515,hard,O
24515,choice,O
24515,vintage,O
24515,phones,O
24516,buying,O
24516,earphones,O
24516,australia,O
24518,headphone,O
24518,burn,O
24518,affecting,O
24518,volume,O
24519,fischer,O
24519,audio,O
24519,faw,O
24519,high,O
24519,edition,O
24519,come,O
24519,headphones,O
24519,seem,O
24519,secretive,O
24520,narrowed,O
24520,senn,O
24520,hd,B-BRAND
24520,hd,I-BRAND
24520,opinions,O
24521,new,O
24521,headphones,O
24521,metalrock,O
24521,currently,O
24521,dt,O
24522,headphones,O
24522,metal,O
24522,guitarist,O
24523,faceoff,O
24523,d,O
24523,vs,O
24523,hd,B-BRAND
24523,comparison,O
24523,review,O
24523,two,O
24523,headfi,O
24523,juggernauts,O
24524,ferrari,O
24524,headphones,O
24524,ces,O
24527,headphones,O
24527,mainly,O
24527,db,O
24527,usd,O
24529,wondering,O
24529,akg,B-BRAND
24529,mkii,O
24529,compares,O
24529,philips,O
24529,citiscape,O
24529,uptown,O
24529,similar,O
24529,price,O
24529,range,O
24530,headphone,O
24530,care,O
24530,could,O
24530,damaged,O
24530,affected,O
24530,phones,O
24531,need,O
24531,new,O
24531,xbox,O
24531,headset,O
24531,turtle,O
24531,beach,O
24531,dx,O
24531,vs,O
24531,dxl,O
24531,vs,O
24531,x,O
24532,looking,O
24532,something,O
24532,comparable,O
24532,monster,O
24532,turbine,O
24532,pro,O
24532,gold,O
24533,monoprice,O
24533,best,O
24533,cheap,O
24533,full,O
24533,size,O
24533,rugged,O
24533,use,O
24534,best,O
24534,fullsize,O
24534,sealed,O
24534,headphones,O
24534,gaming,O
24535,koss,B-BRAND
24535,releases,O
24535,new,O
24535,headphones,O
24535,ruk,O
24536,audiotechnica,B-BRAND
24536,ath,O
24536,m,O
24536,earpads,O
24536,hardening,O
24537,final,O
24538,steelseries,O
24538,siberia,O
24538,v,O
24538,vs,O
24538,sony,B-BRAND
24538,mdrxb,O
24538,better,O
24539,fostex,B-BRAND
24539,th,O
24539,pads,O
24539,d,O
24540,attempt,O
24540,review,O
24540,sony,B-BRAND
24540,mdr,O
24540,zx,O
24542,warmth,O
24542,mean,O
24544,recommendations,O
24544,cheap,O
24544,fullsize,O
24544,good,O
24544,isolating,O
24544,head,O
24544,phones,O
24544,giant,O
24544,head,O
24545,beyerdynamic,O
24545,dt,O
24545,pro,O
24545,ohm,O
24545,dont,O
24545,bass,O
24546,new,O
24546,lcds,O
24547,good,O
24547,bass,O
24547,looks,O
24547,nice,O
24548,anyone,O
24548,else,O
24548,problem,O
24548,sennheiser,B-BRAND
24548,hd,I-BRAND
24548,s,O
24549,download,O
24549,losshighquality,O
24549,modern,O
24549,music,O
24550,upgrade,O
24550,hd,B-BRAND
24552,grado,B-BRAND
24552,gs,O
24552,pads,O
24552,stock,O
24552,alessandro,O
24552,msi,O
24552,pad,O
24553,looking,O
24553,trade,O
24553,superlux,O
24553,hd,B-BRAND
24555,beyerdynamic,O
24555,dt,O
24555,ohm,O
24555,fiio,B-BRAND
24555,ee,O
24555,vs,O
24555,e,O
24555,situation,O
24557,help,O
24557,decide,O
24557,witch,O
24557,headphone,O
24557,get,O
24558,pull,O
24558,plug,O
24558,hfi,O
24561,amp,O
24561,beats,B-BRAND
24561,pro,O
24562,looking,O
24562,good,O
24562,around,O
24562,ear,O
24562,headphones,O
24562,ps,O
24562,gaming,O
24562,listening,O
24562,music,O
24563,demo,O
24563,lcd,O
24565,review,O
24565,denon,B-BRAND
24565,ahd,O
24565,vs,O
24565,ultrasone,B-BRAND
24565,pro,O
24566,jvc,O
24566,harx,O
24566,bass,O
24567,new,O
24567,headphones,O
24567,advice,O
24567,needed,O
24567,plz,O
24569,massive,O
24569,basshead,O
24569,headphones,O
24570,help,O
24570,buying,O
24570,new,O
24570,cans,O
24572,got,O
24572,hds,O
24574,headphone,O
24574,movies,O
24575,roland,O
24575,rh,O
24575,vs,O
24575,jaycar,O
24575,monitor,O
24575,headphones,O
24576,first,O
24576,pair,O
24576,headphones,O
24576,djs,O
24577,real,O
24577,alternative,O
24577,d,O
24577,dt,O
24577,pro,O
24578,hd,B-BRAND
24578,dull,O
24578,dt,O
24578,boomy,O
24578,bright,O
24578,ugh,O
24578,need,O
24578,input,O
24579,headphone,O
24579,reccomendations,O
24579,bout,O
24579,bucks,O
24581,pro,O
24581,k,O
24581,k,O
24581,dt,O
24581,pro,O
24583,grado,B-BRAND
24583,sris,O
24584,headphones,O
24584,get,O
24585,full,O
24585,size,O
24585,headphone,O
24586,noise,O
24586,cancelling,O
24586,headphones,O
24587,need,O
24587,amp,O
24587,got,O
24587,interface,O
24587,preamps,O
24589,sony,B-BRAND
24589,mdrsa,O
24589,vs,O
24589,akg,B-BRAND
24589,k,O
24590,bw,O
24590,p,O
24590,headphones,O
24590,vs,O
24590,old,O
24590,sony,B-BRAND
24590,mdr,O
24590,cd,O
24591,headphones,O
24591,bass,O
24591,heavy,O
24591,please,O
24592,beyerdynamic,O
24592,dt,O
24592,sennheiser,B-BRAND
24592,hd,I-BRAND
24592,rap,O
24592,hip,O
24592,hop,O
24593,good,O
24593,bassy,O
24593,much,O
24593,headphone,O
24593,euros,O
24594,hifiman,B-BRAND
24594,he,O
24594,vs,O
24594,akg,B-BRAND
24594,k,O
24595,first,O
24595,foray,O
24595,audiophile,O
24595,world,O
24595,ive,O
24595,read,O
24595,recommendations,O
24595,im,O
24595,trying,O
24595,make,O
24595,decision,O
24596,need,O
24596,help,O
24596,choosing,O
24596,headphonesampdaccables,O
24597,broken,O
24597,right,O
24597,headphone,O
24597,audio,O
24597,technica,B-BRAND
24597,ath,O
24597,ms,O
24597,le,O
24597,lend,O
24597,hand,O
24598,need,O
24598,help,O
24598,perhaps,O
24598,opinions,O
24598,regarding,O
24598,audio,O
24598,technica,B-BRAND
24598,athanv,O
24599,hd,B-BRAND
24599,introduced,O
24600,fostex,B-BRAND
24600,th,O
24600,headphone,O
24600,measurement,O
24600,specs,O
24600,posted,O
24600,headroom,O
24602,doubt,O
24603,affordable,O
24603,technologies,O
24603,market,O
24603,classics,O
24603,still,O
24603,holding,O
24603,valueperformance,O
24603,edge,O
24604,question,O
24604,dt,O
24604,fiio,B-BRAND
24604,e,O
24604,e,O
24604,pairing,O
24605,replacement,O
24605,headband,O
24607,need,O
24607,advice,O
24607,headphones,O
24608,hunt,O
24608,good,O
24608,headphones,O
24608,pc,O
24608,gamingmusic,O
24609,would,O
24609,mint,O
24609,green,O
24609,quincy,O
24609,k,O
24609,worth,O
24609,today,O
24610,joe,O
24610,grado,B-BRAND
24610,happy,O
24610,th,O
24610,birthday,O
24611,fill,O
24611,blank,O
24611,like,O
24611,hd,B-BRAND
24611,want,O
24611,clarity,O
24611,space,O
24611,engagement,O
24611,upgrade,O
24612,best,O
24612,headphones,O
24613,superlux,O
24613,ringcap,O
24613,mod,O
24613,help,O
24614,newbie,B-BRAND
24614,orderd,O
24614,ultrasone,B-BRAND
24614,pro,O
24615,athm,O
24615,rattlingrustling,O
24615,sound,O
24615,left,O
24615,ear,O
24616,looking,O
24616,new,O
24616,cans,O
24616,preferably,O
24617,ath,O
24617,m,O
24617,ath,O
24617,pro,O
24617,mk,O
24617,upgrade,O
24618,budget,O
24618,upgrade,O
24618,ht,O
24618,headphones,O
24619,samson,B-BRAND
24619,sr,O
24619,jvc,O
24619,harx,O
24619,gaming,O
24621,headphone,O
24621,recomendation,O
24621,go,O
24621,burson,O
24621,ha,O
24621,d,O
24621,help,O
24621,pelase,O
24622,underpriced,O
24622,headphones,O
24623,adventures,O
24623,headfi,O
24624,headphones,O
24624,ever,O
24624,retire,O
24625,dakmart,O
24625,anyone,O
24625,ordered,O
24627,ultrasone,B-BRAND
24627,pro,O
24627,hfi,O
24628,openback,O
24628,headphones,O
24628,get,O
24628,edit,O
24628,solved,O
24629,buy,O
24629,replaceable,O
24629,ear,O
24629,pads,O
24629,beyerdynamics,O
24629,dt,O
24630,headphone,O
24630,baby,O
24631,best,O
24631,isolating,O
24631,headphones,O
24631,loud,O
24631,environments,O
24632,help,O
24632,choosing,O
24632,versatile,O
24632,ampdac,O
24633,recording,O
24633,studio,O
24633,headphones,O
24634,grado,B-BRAND
24634,sri,O
24634,modifications,O
24635,buying,O
24635,headphones,O
24635,amps,O
24635,ebay,O
24638,photos,O
24638,joe,O
24638,grados,O
24638,th,O
24638,birthday,O
24638,party,O
24640,beats,B-BRAND
24640,pro,O
24640,audio,O
24640,technica,B-BRAND
24640,ath,O
24640,pro,O
24640,mk,O
24642,making,O
24642,final,O
24642,purchase,O
24642,decision,O
24642,need,O
24642,help,O
24643,best,O
24643,headphones,O
24644,dubstep,O
24644,budget,O
24644,headphones,O
24644,yr,O
24644,old,O
24645,ks,O
24645,review,O
24645,bunch,O
24645,cheapish,O
24645,amps,O
24646,headphones,O
24646,worthwhile,O
24646,london,O
24647,new,O
24647,headfi,O
24647,choosing,O
24647,somewhat,O
24647,portable,O
24647,setup,O
24648,q,O
24648,vs,O
24648,dt,O
24648,ohmz,O
24649,advice,O
24649,need,O
24649,advice,O
24649,headphones,O
24650,akg,B-BRAND
24650,k,O
24650,vs,O
24650,denon,B-BRAND
24650,d,O
24650,alternatives,O
24652,buying,O
24652,new,O
24652,amp,O
24652,dac,B-BRAND
24652,hds,O
24652,pro,O
24652,s,O
24652,worth,O
24655,jvc,O
24655,harx,O
24655,panasonic,O
24655,rphtfs,O
24656,would,O
24656,headphone,O
24656,complete,O
24656,opposite,O
24656,grado,B-BRAND
24656,is,O
24657,older,O
24657,amps,O
24657,modern,O
24657,headphones,O
24657,impedance,O
24657,rule,O
24657,still,O
24657,apply,O
24658,fostex,B-BRAND
24658,trp,O
24658,fullcompasscom,O
24659,good,O
24659,place,O
24659,replacement,O
24659,parts,O
24659,senn,O
24659,hd,B-BRAND
24659,ii,O
24660,market,O
24660,new,O
24660,headphones,O
24660,need,O
24660,suggestions,O
24661,first,O
24661,headphonnes,O
24661,gaming,O
24661,music,O
24662,sony,B-BRAND
24662,ecr,O
24662,clipping,O
24662,mad,O
24664,similar,O
24664,ads,O
24664,comfortable,O
24665,reccommendation,O
24665,first,O
24665,full,O
24665,size,O
24665,headphones,O
24667,review,O
24667,he,O
24667,seduction,O
24667,planars,O
24668,amazing,O
24668,headphones,O
24669,new,O
24669,closed,O
24669,cans,O
24671,something,O
24671,wrong,O
24672,grado,B-BRAND
24672,ear,O
24672,pain,O
24673,headphone,O
24673,upgradeultrasone,O
24673,something,O
24673,else,O
24674,audio,O
24674,technica,B-BRAND
24674,promk,O
24675,looking,O
24675,good,O
24675,pair,O
24675,headphones,O
24675,listening,O
24675,music,O
24675,mostly,O
24675,bluegrassclassical,O
24675,gaming,O
24678,think,O
24679,sennheiser,B-BRAND
24679,hd,I-BRAND
24679,vs,O
24679,bose,B-BRAND
24679,ae,O
24680,need,O
24680,advice,O
24680,someone,O
24680,heard,O
24680,lcd,O
24680,he,O
24680,hei,O
24682,wrong,O
24682,way,O
24682,headphone,O
24682,review,O
24682,oz,O
24682,k,O
24682,vs,O
24682,spirit,O
24682,one,O
24682,vs,O
24682,psb,O
24682,mu,O
24683,heavily,O
24683,modified,O
24683,grado,B-BRAND
24683,sri,O
24683,functionally,O
24683,aesthetically,O
24683,would,O
24683,anyone,O
24683,interested,O
24683,something,O
24683,like,O
24683,sale,O
24684,bose,B-BRAND
24684,qc,O
24684,vs,O
24684,athm,O
24685,best,O
24685,headphones,O
24685,jrock,O
24685,jpop,O
24685,anisong,O
24686,replacement,O
24686,earpads,O
24686,srh,O
24687,m,O
24687,jack,O
24688,choosing,O
24688,comparing,O
24688,headphones,O
24689,another,O
24689,grado,B-BRAND
24689,thread,O
24689,please,O
24689,help,O
24689,choose,O
24689,one,O
24690,denon,B-BRAND
24690,repair,O
24690,parts,O
24691,recommendations,O
24691,philips,O
24691,shp,O
24691,replacement,O
24693,best,O
24693,headphones,O
24693,around,O
24695,help,O
24695,solos,O
24696,looking,O
24696,ear,O
24696,strong,O
24696,bass,O
24696,headphones,O
24696,help,O
24696,please,O
24697,need,O
24697,full,O
24697,size,O
24697,headphones,O
24697,around,O
24697,price,O
24697,range,O
24698,fahm,O
24698,soundstage,O
24700,ultrasone,B-BRAND
24700,headphone,O
24700,questions,O
24703,pads,O
24703,work,O
24703,red,O
24703,waves,O
24704,best,O
24704,headphones,O
24706,best,O
24706,headphones,O
24706,bass,O
24707,need,O
24707,help,O
24707,choosing,O
24707,right,O
24707,headphones,O
24708,first,O
24708,audiophile,O
24708,experience,O
24709,get,O
24709,ks,O
24709,reterminated,O
24711,vmoda,O
24711,crossfade,O
24711,lp,O
24711,vs,O
24711,vmoda,O
24711,m,O
24713,two,O
24713,hd,B-BRAND
24713,different,O
24713,sound,O
24714,considering,O
24714,popular,O
24714,headphone,O
24714,shootout,O
24714,good,O
24714,idea,O
24714,great,O
24714,idea,O
24715,new,O
24715,headphone,O
24715,fischer,O
24715,audio,O
24715,wicked,O
24715,queen,O
24717,akg,B-BRAND
24717,k,O
24717,sony,B-BRAND
24717,mdr,O
24718,realtek,O
24718,headphone,O
24718,assignment,O
24719,shure,B-BRAND
24719,sr,O
24719,audio,O
24719,technica,B-BRAND
24719,athm,O
24721,urgent,O
24721,purchase,O
24721,imminent,O
24721,grado,B-BRAND
24721,sris,O
24722,beats,B-BRAND
24722,gift,O
24722,keep,O
24723,review,O
24723,fischer,O
24723,audio,O
24723,wicked,O
24723,queen,O
24723,young,O
24723,enthusiasts,O
24724,hm,O
24724,vs,O
24724,m,O
24726,best,O
24726,closed,O
24726,headphones,O
24726,electronica,O
24727,looking,O
24727,advice,O
24727,new,O
24727,headphones,O
24728,philips,O
24728,fidelio,B-BRAND
24728,l,O
24728,review,O
24729,need,O
24729,good,O
24729,headphones,O
24729,cant,O
24729,afford,O
24729,beats,B-BRAND
24729,dre,O
24729,whats,O
24729,next,O
24729,best,O
24729,option,O
24730,headphone,O
24730,recommendations,O
24730,please,O
24734,cans,O
24734,toddlers,O
24736,advice,O
24736,new,O
24736,open,O
24736,closed,O
24736,headphone,O
24737,jvc,O
24737,harx,O
24737,rx,O
24737,music,O
24738,sennheiser,B-BRAND
24738,hd,I-BRAND
24738,question,O
24740,receive,O
24740,first,O
24740,hi,O
24740,fi,O
24740,headphones,O
24740,need,O
24740,recommendations,O
24740,removable,O
24740,cables,O
24741,dt,O
24741,pros,O
24745,first,O
24745,time,O
24745,headphone,O
24745,buyer,O
24745,need,O
24745,advice,O
24746,multipurpose,O
24746,headphones,O
24746,wired,O
24746,bluetooth,O
24746,mic,O
24747,identify,O
24747,doug,O
24747,pitts,O
24747,headphones,O
24748,else,O
24748,uses,O
24748,iems,O
24748,iems,O
24749,first,O
24749,pro,O
24749,cans,O
24750,need,O
24750,help,O
24750,picking,O
24750,headphones,O
24750,buy,O
24752,wharfedale,O
24752,dds,O
24753,hey,O
24753,guys,O
24753,musicians,O
24753,give,O
24753,iems,O
24753,help,O
24753,psm,O
24753,etc,O
24754,searching,O
24754,bass,O
24754,advice,O
24756,headphones,O
24756,buy,O
24756,college,O
24757,headphones,O
24757,xbharxharx,O
24759,hd,B-BRAND
24759,question,O
24760,question,O
24760,sennheiser,B-BRAND
24760,hd,I-BRAND
24762,welcome,O
24762,thread,O
24762,idea,O
24763,im,O
24763,looking,O
24763,headphones,O
24763,mainly,O
24763,hiphoppoprb,O
24763,mostly,O
24763,songs,O
24763,mainly,O
24763,play,O
24763,radio,O
24765,fiio,B-BRAND
24765,e,O
24765,vs,O
24765,eand,O
24765,beyer,B-BRAND
24765,pro,O
24765,ohm,O
24766,ordered,O
24766,grado,B-BRAND
24766,is,O
24767,help,O
24767,cant,O
24767,decide,O
24767,grado,B-BRAND
24767,sris,O
24767,rsi,O
24770,orthos,O
24770,life,O
24770,expectancy,O
24771,sharing,O
24771,memory,O
24772,pair,O
24772,ear,O
24772,heaphones,O
24772,get,O
24773,next,O
24773,step,O
24773,headphone,O
24773,journey,O
24774,help,O
24774,choose,O
24774,right,O
24774,headphone,O
24774,please,O
24775,try,O
24775,stay,O
24775,away,O
24775,site,O
24775,im,O
24775,broke,O
24775,aint,O
24776,athm,O
24776,vs,O
24776,ultrasone,B-BRAND
24776,hfi,O
24776,vs,O
24776,shure,B-BRAND
24776,srh,O
24777,vocals,O
24777,akg,B-BRAND
24777,k,O
24777,sound,O
24777,bad,O
24778,help,O
24778,newbie,B-BRAND
24778,music,O
24778,lover,O
24778,producer,O
24779,suggestions,O
24779,pair,O
24779,wireless,O
24779,circumaural,O
24779,headphones,O
24780,sennheiser,B-BRAND
24780,hd,I-BRAND
24780,ii,O
24780,audiotechnica,B-BRAND
24780,athms,O
24782,replacement,O
24782,pads,O
24782,atha,O
24783,circumaural,O
24783,headphone,O
24783,pain,O
24785,cant,O
24785,deside,O
24785,help,O
24785,choose,O
24785,cans,O
24785,e,O
24787,dt,O
24787,vs,O
24787,m,O
24788,audio,O
24788,technica,B-BRAND
24788,athm,O
24788,vs,O
24788,audio,O
24788,technica,B-BRAND
24788,wsi,O
24789,dtpro,O
24789,w,O
24789,e,O
24789,vs,O
24789,m,O
24789,w,O
24789,e,O
24790,budget,O
24790,closed,O
24790,cans,O
24790,bass,O
24790,emphasis,O
24791,thank,O
24792,sony,B-BRAND
24792,mdr,O
24792,v,O
24792,audio,O
24792,skewed,O
24792,far,O
24792,bassless,O
24792,recable,O
24793,koss,B-BRAND
24793,djs,O
24793,vs,O
24793,krk,O
24793,kns,O
24793,amp,O
24793,choice,O
24794,getting,O
24794,first,O
24794,pair,O
24794,headphones,O
24794,maybe,O
24794,athm,O
24794,wondering,O
24794,others,O
24794,suggestions,O
24794,please,O
24795,headphone,O
24795,advice,O
24795,appreciated,O
24796,sennheiser,B-BRAND
24796,px,O
24796,fake,O
24796,genuine,O
24796,never,O
24796,ending,O
24796,story,O
24796,photos,O
24797,advice,O
24797,needed,O
24797,next,O
24797,headphone,O
24798,list,O
24798,best,O
24798,open,O
24798,headphones,O
24798,ever,O
24798,created,O
24802,needing,O
24802,replacement,O
24802,pads,O
24802,denon,B-BRAND
24802,dks,O
24804,k,O
24804,sextett,O
24804,k,O
24804,ones,O
24804,easier,O
24804,drive,O
24805,photo,O
24805,thread,O
24806,c,O
24807,modified,O
24807,hd,B-BRAND
24807,pros,O
24807,safe,O
24807,car,O
24808,help,O
24808,choose,O
24809,headphones,O
24809,plug,O
24809,directly,O
24809,hifi,O
24809,amp,O
24810,need,O
24810,help,O
24810,choosing,O
24810,pair,O
24810,headphones,O
24811,new,O
24811,athms,O
24811,came,O
24811,got,O
24811,quick,O
24811,question,O
24812,beyerdynamic,O
24812,dt,O
24812,pro,O
24812,ohm,O
24812,left,O
24812,ear,O
24812,louder,O
24812,right,O
24813,help,O
24813,decide,O
24813,best,O
24813,headphones,O
24815,cant,O
24815,choose,O
24816,headphone,O
24816,storage,O
24816,idea,O
24817,recommend,O
24817,headphone,O
24818,wireless,O
24818,headphone,O
24818,reciever,O
24819,sennheiser,B-BRAND
24819,ear,O
24819,headphones,O
24819,actually,O
24819,good,O
24819,bass,O
24819,response,O
24820,beyerdynamic,O
24820,dt,O
24820,ohm,O
24820,comparative,O
24820,review,O
24820,vs,O
24820,akg,B-BRAND
24820,k,O
24821,beyerdynamic,O
24821,dt,O
24821,pro,O
24821,classical,O
24821,music,O
24823,accurateneutral,O
24823,sounding,O
24823,headphones,O
24823,recording,O
24823,mixing,O
24823,tracking,O
24823,general,O
24823,listening,O
24824,section,O
24824,tupac,O
24824,shakur,O
24824,super,O
24824,bass,O
24824,pro,O
24824,headphones,O
24825,like,O
24825,look,O
24825,sennheiser,B-BRAND
24825,hd,I-BRAND
24826,help,O
24826,find,O
24826,headphones,O
24826,ideas,O
24827,beyerdynamic,O
24827,grado,B-BRAND
24828,impedance,O
24828,matching,O
24828,making,O
24828,sense,O
24828,numbers,O
24829,first,O
24829,time,O
24831,sennheiser,B-BRAND
24831,headphones,O
24831,earbuds,O
24832,new,O
24832,grados,O
24832,came,O
24833,alessandro,O
24833,msi,O
24833,soundstage,O
24833,considered,O
24833,huge,O
24834,esw,O
24834,isolation,O
24835,new,O
24835,aiaiai,O
24835,headphone,O
24835,engadget,O
24835,aiaiai,O
24835,capital,O
24836,amping,O
24836,akg,B-BRAND
24836,q,O
24836,quincy,O
24836,jones,O
24836,pc,O
24837,choosing,O
24837,akg,B-BRAND
24837,dt,O
24837,ads,O
24837,ahds,O
24838,lookng,O
24838,new,O
24838,headphones,O
24840,hp,O
24840,try,O
24840,next,O
24841,help,O
24841,pc,O
24841,mic,O
24841,broke,O
24842,headphones,O
24842,computer,O
24843,help,O
24843,midrange,O
24843,headphones,O
24843,please,O
24845,questions,O
24845,considering,O
24845,beyerdynamic,O
24845,t,O
24846,serious,O
24846,bassdriven,O
24846,headphones,O
24846,portable,O
24846,use,O
24847,looking,O
24847,new,O
24847,headphone,O
24847,sub,O
24847,usd,O
24848,budget,O
24848,jvc,O
24848,ha,O
24848,rxs,O
24848,broke,O
24849,whats,O
24849,discreet,O
24849,wireless,O
24849,inear,O
24852,akg,B-BRAND
24852,k,O
24852,improvements,O
24853,hifiman,B-BRAND
24853,he,O
24853,magnums,O
24853,jazz,O
24853,dubstep,O
24853,beck,O
24853,hes,O
24853,genre,O
24853,rock,O
24854,help,O
24854,wanted,O
24854,headphones,O
24854,good,O
24854,bass,O
24855,headphone,O
24855,id,O
24855,anyone,O
24858,headphones,O
24858,snoring,O
24859,found,O
24859,store,O
24859,china,O
24860,superlux,O
24860,hd,B-BRAND
24860,cord,O
24860,issue,O
24861,two,O
24861,as,O
24861,d,O
24861,read,O
24861,reply,O
24861,opinions,O
24861,needed,O
24861,thanks,O
24862,risk,O
24862,damaging,O
24862,headphones,O
24863,poor,O
24863,manufacturing,O
24863,ocd,O
24863,kicking,O
24863,something,O
24863,else,O
24864,help,O
24864,buying,O
24864,headphones,O
24864,gamingmoviesmusic,O
24864,solved,O
24864,dt,O
24864,premium,O
24864,ohm,O
24865,need,O
24865,help,O
24865,athms,O
24865,le,O
24866,closed,O
24866,substitute,O
24866,sennheiser,B-BRAND
24866,hd,I-BRAND
24868,sennheiser,B-BRAND
24868,hd,I-BRAND
24868,s,O
24868,questions,O
24870,please,O
24870,rate,O
24870,future,O
24870,setup,O
24871,pro,O
24871,lcd,O
24872,amperior,O
24872,hd,B-BRAND
24873,another,O
24873,help,O
24873,thread,O
24873,rock,O
24873,roll,O
24873,phones,O
24873,german,O
24873,maestro,O
24873,charteroak,O
24873,acoustic,O
24874,help,O
24874,dbi,O
24874,pro,O
24875,headphones,O
24875,beat,O
24875,denon,B-BRAND
24875,ahd,O
24876,upgrade,O
24876,srhs,O
24876,better,O
24876,bass,O
24879,hello,O
24879,new,O
24879,looking,O
24879,pair,O
24879,headphones,O
24880,headphones,O
24880,big,O
24880,head,O
24881,sennheiser,B-BRAND
24881,hd,I-BRAND
24881,usb,O
24881,sound,O
24881,card,O
24882,headphone,O
24882,recommendation,O
24883,choosing,O
24883,headphone,O
24883,could,O
24883,never,O
24883,hard,O
24884,question,O
24884,genres,O
24884,different,O
24884,types,O
24884,cans,O
24885,beats,B-BRAND
24885,drdre,O
24885,studios,O
24885,broken,O
24885,please,O
24885,really,O
24885,need,O
24885,help,O
24886,looking,O
24886,headphones,O
24886,gamingmusic,O
24887,akg,B-BRAND
24887,sennheiser,I-BRAND
24887,hd,I-BRAND
24887,akq,O
24887,q,O
24888,ordered,O
24888,woose,O
24888,need,O
24888,recommendation,O
24888,cans,O
24890,looking,O
24890,good,O
24890,closed,O
24890,cans,O
24890,good,O
24890,isolation,O
24890,strong,O
24890,bass,O
24892,alternative,O
24892,headphones,O
24892,ad,O
24892,fit,O
24892,well,O
24892,gaming,O
24893,get,O
24893,bw,O
24893,p,O
24893,p,O
24893,headphones,O
24893,comparison,O
24893,video,O
24895,goldring,O
24895,dr,O
24895,hippo,O
24895,cricri,O
24895,amp,O
24895,sennheiser,B-BRAND
24895,hd,I-BRAND
24895,hippo,O
24895,box,O
24895,amp,O
24897,legend,O
24897,jecklin,O
24897,float,O
24897,back,O
24898,looking,O
